"","Financial.Year","Geocode","Force.Name","Region","Sex","Ethnic.Group..self.defined.","Age.group","Reason.for.arrest..offence.group.","Arrests"
"147","2019/20","W15000002","Gwent","Wales","Male","2019/20 onwards - Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"148","2019/20","W15000002","Gwent","Wales","Male","2019/20 onwards - Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 7 "
"149","2019/20","W15000002","Gwent","Wales","Male","2019/20 onwards - Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"150","2019/20","W15000002","Gwent","Wales","Male","2019/20 onwards - Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"151","2019/20","E23000030","Hampshire","South East","Female","2019/20 onwards - Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"152","2019/20","E23000030","Hampshire","South East","Female","2019/20 onwards - Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"153","2019/20","E23000030","Hampshire","South East","Female","2019/20 onwards - Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," - "
"154","2019/20","E23000030","Hampshire","South East","Female","2019/20 onwards - Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"155","2019/20","E23000030","Hampshire","South East","Female","2019/20 onwards - Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"156","2019/20","E23000030","Hampshire","South East","Male","2019/20 onwards - Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"157","2019/20","E23000030","Hampshire","South East","Male","2019/20 onwards - Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," 5 "
"158","2019/20","E23000030","Hampshire","South East","Male","2019/20 onwards - Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 36 "
"159","2019/20","E23000030","Hampshire","South East","Male","2019/20 onwards - Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"160","2019/20","E23000030","Hampshire","South East","Male","2019/20 onwards - Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"161","2019/20","E23000027","Hertfordshire","Eastern","Female","2019/20 onwards - Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"162","2019/20","E23000027","Hertfordshire","Eastern","Female","2019/20 onwards - Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"163","2019/20","E23000027","Hertfordshire","Eastern","Female","2019/20 onwards - Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," - "
"164","2019/20","E23000027","Hertfordshire","Eastern","Female","2019/20 onwards - Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"165","2019/20","E23000027","Hertfordshire","Eastern","Female","2019/20 onwards - Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"166","2019/20","E23000027","Hertfordshire","Eastern","Male","2019/20 onwards - Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"167","2019/20","E23000027","Hertfordshire","Eastern","Male","2019/20 onwards - Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"168","2019/20","E23000027","Hertfordshire","Eastern","Male","2019/20 onwards - Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 24 "
"169","2019/20","E23000027","Hertfordshire","Eastern","Male","2019/20 onwards - Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"170","2019/20","E23000027","Hertfordshire","Eastern","Male","2019/20 onwards - Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"171","2019/20","E23000012","Humberside","Yorkshire and the Humber","Female","2019/20 onwards - Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"172","2019/20","E23000012","Humberside","Yorkshire and the Humber","Female","2019/20 onwards - Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"173","2019/20","E23000012","Humberside","Yorkshire and the Humber","Female","2019/20 onwards - Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 1 "
"174","2019/20","E23000012","Humberside","Yorkshire and the Humber","Female","2019/20 onwards - Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"175","2019/20","E23000012","Humberside","Yorkshire and the Humber","Female","2019/20 onwards - Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"176","2019/20","E23000012","Humberside","Yorkshire and the Humber","Male","2019/20 onwards - Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"177","2019/20","E23000012","Humberside","Yorkshire and the Humber","Male","2019/20 onwards - Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"178","2019/20","E23000012","Humberside","Yorkshire and the Humber","Male","2019/20 onwards - Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 19 "
"179","2019/20","E23000012","Humberside","Yorkshire and the Humber","Male","2019/20 onwards - Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"180","2019/20","E23000012","Humberside","Yorkshire and the Humber","Male","2019/20 onwards - Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"181","2019/20","E23000032","Kent","South East","Female","2019/20 onwards - Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"182","2019/20","E23000032","Kent","South East","Female","2019/20 onwards - Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"183","2019/20","E23000032","Kent","South East","Female","2019/20 onwards - Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," - "
"184","2019/20","E23000032","Kent","South East","Female","2019/20 onwards - Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"185","2019/20","E23000032","Kent","South East","Female","2019/20 onwards - Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"186","2019/20","E23000032","Kent","South East","Male","2019/20 onwards - Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"187","2019/20","E23000032","Kent","South East","Male","2019/20 onwards - Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"188","2019/20","E23000032","Kent","South East","Male","2019/20 onwards - Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 11 "
"189","2019/20","E23000032","Kent","South East","Male","2019/20 onwards - Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
